_id,type,date,duration,status,transcription_user,transcription_started_on,transcription_ended_on,translation_user,translation_started_on,translation_ended_on,translation_review_user,translation_review_started_on,translation_review_ended_on
5feb40da638e744fa4ca2af6,spanish,1607600047.6421225,302.15999999999985,,,,,,,,,,
5feb40da638e744fa4ca2af7,spanish,1607600048.606952,305.9200000000001,,,,,,,,,,
5feb40da638e744fa4ca2af8,spanish,1607600049.3861082,132.3199999999997,,,,,,,,,,
5feb40da638e744fa4ca2ad9,spanish,1607600050.8512096,300.49,,,,,,,,,,
5feb40da638e744fa4ca2ada,spanish,1607600051.9356081,293.85,,,,,,,,,,
5feb40da638e744fa4ca2adb,spanish,1607600053.0852716,309.92999999999995,,,,,,,,,,
5feb40da638e744fa4ca2adc,spanish,1607600054.0251923,294.6700000000001,,,,,,,,,,
5feb40da638e744fa4ca2add,spanish,1607600055.7921257,312.6399999999999,,,,,,,,,,
5feb40da638e744fa4ca2ade,spanish,1607600057.1718729,310.3800000000001,,,,,,,,,,
5feb40da638e744fa4ca2adf,spanish,1607600058.574327,299.4699999999998,,,,,,,,,,
5feb40da638e744fa4ca2ae0,spanish,1607600059.7514236,291.9300000000003,,,,,,,,,,
5feb40da638e744fa4ca2ae1,spanish,1607600060.9074574,305.19000000000005,,,,,,,,,,
5feb40da638e744fa4ca2ae2,spanish,1607600062.0948942,300.73,,,,,,,,,,
5feb40da638e744fa4ca2ae3,spanish,1607600063.2351131,302.9699999999998,,,,,,,,,,
5feb40da638e744fa4ca2ae4,spanish,1607600064.3091676,297.6199999999999,,,,,,,,,,
5feb40da638e744fa4ca2ae5,spanish,1607600065.4312944,214.03999999999996,,,,,,,,,,
5feb40da638e744fa4ca2b6a,spanish,1607600066.6331542,300.35,,,,,,,,,,
5feb40da638e744fa4ca2b6b,spanish,1607600067.5585897,298.31999999999994,,,,,,,,,,
5feb40da638e744fa4ca2b6c,spanish,1607600068.7272072,301.5300000000001,,,,,,,,,,
5feb40da638e744fa4ca2b6d,spanish,1607600070.0195804,297.66999999999985,,,,,,,,,,
5feb40da638e744fa4ca2b6e,spanish,1607600071.212136,301.57000000000016,,,,,,,,,,
5feb40da638e744fa4ca2b6f,spanish,1607600072.3553216,300.20000000000005,,,,,,,,,,
5feb40da638e744fa4ca2b70,spanish,1607600073.5761828,277.3299999999997,,,,,,,,,,
5feb40da638e744fa4ca2b71,spanish,1607600074.7964978,313.3100000000004,,,,,,,,,,
5feb40da638e744fa4ca2b72,spanish,1607600075.8792956,303.75999999999976,,,,,,,,,,
5feb40da638e744fa4ca2b73,spanish,1607600077.2826278,300.30999999999995,,,,,,,,,,
5feb40da638e744fa4ca2b74,spanish,1607600078.7285273,299.6300000000001,,,,,,,,,,
5feb40da638e744fa4ca2b75,spanish,1607600079.735136,242.30999999999995,,,,,,,,,,
5feb40da638e744fa4ca2b2a,spanish,1607600081.0798156,297.165,,,,,,,,,,
5feb40da638e744fa4ca2b2b,spanish,1607600082.218498,307.075,,,,,,,,,,
5feb40da638e744fa4ca2b2c,spanish,1607600083.3760822,306.63,,,,,,,,,,
5feb40da638e744fa4ca2b2d,spanish,1607600084.5626595,298.17999999999995,,,,,,,,,,
5feb40da638e744fa4ca2b2e,spanish,1607600085.6505175,299.53999999999996,,,,,,,,,,
5feb40da638e744fa4ca2b2f,spanish,1607600086.7852108,306.8600000000001,,,,,,,,,,
5feb40da638e744fa4ca2b30,spanish,1607600087.8875918,293.20000000000005,,,,,,,,,,
5feb40da638e744fa4ca2b31,spanish,1607600089.143571,296.6100000000001,,,,,,,,,,
5feb40da638e744fa4ca2b32,spanish,1607600090.2332988,309.42999999999984,,,,,,,,,,
5feb40da638e744fa4ca2b33,spanish,1607600091.5919204,300.05999999999995,,,,,,,,,,
5feb40da638e744fa4ca2b34,spanish,1607600092.6270251,183.92000000000007,,,,,,,,,,
5feb40da638e744fa4ca2b06,spanish,1607600093.9812462,290.3,,,,,,,,,,
5feb40da638e744fa4ca2b07,spanish,1607600095.0974097,310.02000000000004,,,,,,,,,,
5feb40da638e744fa4ca2b08,spanish,1607600096.3682678,296.9699999999999,,,,,,,,,,
5feb40da638e744fa4ca2b09,spanish,1607600097.5843742,308.8800000000001,,,,,,,,,,
5feb40da638e744fa4ca2b0a,spanish,1607600099.6660397,305.98,,,,,,,,,,
5feb40da638e744fa4ca2b0b,spanish,1607600100.9773936,292.1099999999999,,,,,,,,,,
5feb40da638e744fa4ca2b0c,spanish,1607600102.0717003,303.51,,,,,,,,,,
5feb40da638e744fa4ca2b0d,spanish,1607600103.0747657,301.8000000000002,,,,,,,,,,
5feb40da638e744fa4ca2b0e,spanish,1607600104.134315,290.55999999999995,,,,,,,,,,
5feb40da638e744fa4ca2b0f,spanish,1607600105.3554616,305.27,,,,,,,,,,
5feb40da638e744fa4ca2b10,spanish,1607600106.3645535,236.6300000000001,,,,,,,,,,
5feb40da638e744fa4ca2a6d,spanish,1607600107.6871247,305.295,,,,,,,,,,
5feb40da638e744fa4ca2a6e,spanish,1607600108.7783232,309.76499999999993,,,,,,,,,,
5feb40da638e744fa4ca2a6f,spanish,1607600109.9418523,300.45000000000005,,,,,,,,,,
5feb40da638e744fa4ca2a70,spanish,1607600111.2242823,301.3700000000001,,,,,,,,,,
5feb40da638e744fa4ca2a71,spanish,1607600112.3461196,301.8699999999999,,,,,,,,,,
5feb40da638e744fa4ca2a72,spanish,1607600113.5874705,317.28,,,,,,,,,,
5feb40da638e744fa4ca2a73,spanish,1607600114.6263893,307.6099999999999,,,,,,,,,,
5feb40da638e744fa4ca2a74,spanish,1607600115.8029377,301.49000000000024,,,,,,,,,,
5feb40da638e744fa4ca2a75,spanish,1607600116.9673963,299.8599999999997,,,,,,,,,,
5feb40da638e744fa4ca2a76,spanish,1607600118.0489607,300.10000000000036,,,,,,,,,,
5feb40da638e744fa4ca2a77,spanish,1607600119.8013377,302.87999999999965,,,,,,,,,,
5feb40da638e744fa4ca2a78,spanish,1607600121.2833526,298.6400000000003,,,,,,,,,,
5feb40da638e744fa4ca2a79,spanish,1607600122.4176023,300.8299999999999,,,,,,,,,,
5feb40da638e744fa4ca2a7a,spanish,1607600123.8963256,302.23,,,,,,,,,,
5feb40da638e744fa4ca2a7b,spanish,1607600124.9995542,303.14999999999964,,,,,,,,,,
5feb40da638e744fa4ca2a7c,spanish,1607600125.7653124,70.07999999999993,,,,,,,,,,
5feb40da638e744fa4ca2ae6,spanish,1607600127.40003,301.455,,,,,,,,,,
5feb40da638e744fa4ca2ae7,spanish,1607600128.6074197,304.665,,,,,,,,,,
5feb40da638e744fa4ca2ae8,spanish,1607600129.8125792,300.28,,,,,,,,,,
5feb40da638e744fa4ca2ae9,spanish,1607600130.891152,198.7700000000001,,,,,,,,,,
5feb40da638e744fa4ca2af9,spanish,1607600132.2786908,314.27,,,,,,,,,,
5feb40da638e744fa4ca2afa,spanish,1607600133.413496,300.78999999999996,,,,,,,,,,
5feb40da638e744fa4ca2afb,spanish,1607600134.6714907,306.07000000000005,,,,,,,,,,
5feb40da638e744fa4ca2afc,spanish,1607600135.8033493,308.7600000000001,,,,,,,,,,
5feb40da638e744fa4ca2afd,spanish,1607600137.0019557,298.28,,,,,,,,,,
5feb40da638e744fa4ca2afe,spanish,1607600138.1368706,300.72,,,,,,,,,,
5feb40da638e744fa4ca2aff,spanish,1607600139.3540602,301.3700000000001,,,,,,,,,,
5feb40da638e744fa4ca2b00,spanish,1607600140.474278,304.8599999999997,,,,,,,,,,
5feb40da638e744fa4ca2b01,spanish,1607600141.4764934,296.9100000000003,,,,,,,,,,
5feb40da638e744fa4ca2b02,spanish,1607600143.0763514,279.3599999999997,,,,,,,,,,
5feb40da638e744fa4ca2b03,spanish,1607600144.1276226,282.27,,,,,,,,,,
5feb40da638e744fa4ca2b04,spanish,1607600145.4633896,290.69000000000005,,,,,,,,,,
5feb40da638e744fa4ca2b05,spanish,1607600146.2617123,83.51000000000022,,,,,,,,,,
5feb40da638e744fa4ca2b41,spanish,1607600148.0242538,299.06,,,,,,,,,,
5feb40da638e744fa4ca2b42,spanish,1607600149.1955984,296.99999999999994,,,,,,,,,,
5feb40da638e744fa4ca2b43,spanish,1607600150.54119,300.18000000000006,,,,,,,,,,
5feb40da638e744fa4ca2b44,spanish,1607600151.6979432,299.03999999999996,,,,,,,,,,
5feb40da638e744fa4ca2b45,spanish,1607600152.873203,297.22,,,,,,,,,,
5feb40da638e744fa4ca2b46,spanish,1607600153.9662018,300.19000000000005,,,,,,,,,,
5feb40da638e744fa4ca2b47,spanish,1607600154.9912696,304.09000000000015,,,,,,,,,,
5feb40da638e744fa4ca2b48,spanish,1607600156.0660899,300.9399999999996,,,,,,,,,,
5feb40da638e744fa4ca2b49,spanish,1607600157.1091888,293.0100000000002,,,,,,,,,,
5feb40da638e744fa4ca2b4a,spanish,1607600158.398193,309.8600000000001,,,,,,,,,,
5feb40da638e744fa4ca2b4b,spanish,1607600159.5315685,306.03999999999996,,,,,,,,,,
5feb40da638e744fa4ca2b4c,spanish,1607600160.5613904,172.13999999999987,,,,,,,,,,
5feb40da638e744fa4ca2a7d,spanish,1607600161.8504055,299.01,,,,,,,,,,
5feb40da638e744fa4ca2a7e,spanish,1607600162.922004,303.33000000000004,,,,,,,,,,
5feb40da638e744fa4ca2a7f,spanish,1607600164.813146,286.9599999999999,,,,,,,,,,
5feb40da638e744fa4ca2a80,spanish,1607600165.8573143,299.30999999999995,,,,,,,,,,
5feb40da638e744fa4ca2a81,spanish,1607600167.4862757,300.74,,,,,,,,,,
5feb40da638e744fa4ca2a82,spanish,1607600168.5782065,304.27,,,,,,,,,,
5feb40da638e744fa4ca2a83,spanish,1607600169.7373972,300.3299999999999,,,,,,,,,,
5feb40da638e744fa4ca2a84,spanish,1607600171.0336442,298.22000000000025,,,,,,,,,,
5feb40da638e744fa4ca2a85,spanish,1607600172.1933587,300.52999999999975,,,,,,,,,,
5feb40da638e744fa4ca2a86,spanish,1607600173.3923728,303.1300000000001,,,,,,,,,,
5feb40da638e744fa4ca2a87,spanish,1607600174.4706066,299.8600000000001,,,,,,,,,,
5feb40da638e744fa4ca2a88,spanish,1607600175.6113076,300.9200000000001,,,,,,,,,,
5feb40da638e744fa4ca2a89,spanish,1607600176.753672,293.46000000000004,,,,,,,,,,
5feb40da638e744fa4ca2a8a,spanish,1607600177.3984551,26.789999999999964,,,,,,,,,,
5feb40da638e744fa4ca2b4d,spanish,1607600178.6567464,298.805,,,,,,,,,,
5feb40da638e744fa4ca2b4e,spanish,1607600179.8788536,301.535,,,,,,,,,,
5feb40da638e744fa4ca2b4f,spanish,1607600181.297969,297.7199999999999,,,,,,,,,,
5feb40da638e744fa4ca2b50,spanish,1607600182.4127607,299.95000000000005,,,,,,,,,,
5feb40da638e744fa4ca2b51,spanish,1607600183.3161213,300.76,,,,,,,,,,
5feb40da638e744fa4ca2b52,spanish,1607600184.3077903,300.45000000000005,,,,,,,,,,
5feb40da638e744fa4ca2b53,spanish,1607600185.68853,310.18000000000006,,,,,,,,,,
5feb40da638e744fa4ca2b54,spanish,1607600187.3044698,298.98,,,,,,,,,,
5feb40da638e744fa4ca2b55,spanish,1607600188.3344402,301.3399999999997,,,,,,,,,,
5feb40da638e744fa4ca2b56,spanish,1607600189.3426273,297.47000000000025,,,,,,,,,,
5feb40da638e744fa4ca2b57,spanish,1607600190.3989658,298.19000000000005,,,,,,,,,,
5feb40da638e744fa4ca2b58,spanish,1607600191.5434897,303.8199999999997,,,,,,,,,,
5feb40da638e744fa4ca2b59,spanish,1607600192.6589305,301.0600000000004,,,,,,,,,,
5feb40da638e744fa4ca2b5a,spanish,1607600193.848545,288.6199999999999,,,,,,,,,,
